,Fuel Type,Location,CompanyName,ModelName,Price,Year,KilometersDriven
6304,Petrol,Delhi,Volkswagen,Polo,686000.0,2020,96440.0
6305,Petrol,Delhi,Maruti,Alto,334000.0,2019,6664.0
6306,Petrol,Delhi,Hyundai,Elite i20,525000.0,2016,58415.0
6307,Petrol,Delhi,Ford,Ecosport,734000.0,2018,63170.0
6308,Petrol,Delhi,Maruti,Alto K10,147000.0,2011,49482.0
6309,Diesel,Delhi,Mahindra,XUV 3OO,1138000.0,2021,17961.0
6310,Diesel,Delhi,Mahindra,XUV500,918000.0,2018,112969.0
6311,Petrol,Delhi,Honda,City,711000.0,2017,102713.0
6312,Petrol,Delhi,Maruti,Swift Dzire,380000.0,2015,99300.0
6313,Petrol,Delhi,Maruti,Baleno,496000.0,2016,97811.0
6314,Petrol,Delhi,Tata,NEXON,604000.0,2018,17747.0
6315,Petrol,Delhi,Honda,Amaze,471000.0,2018,51809.0
6316,Petrol,Delhi,Maruti,A Star,188000.0,2011,55566.0
6317,Petrol,Delhi,Maruti,Swift Dzire,396000.0,2015,31059.0
6318,Diesel,Delhi,Mahindra,XUV500,1298000.0,2019,40398.0
6319,Petrol,Delhi,Hyundai,i10,178000.0,2010,39838.0
6320,Petrol,Delhi,Maruti,Wagon R,261000.0,2013,80161.0
6321,Diesel,Delhi,Honda,Civic,1872000.0,2020,22967.0
6322,Petrol,Delhi,Maruti,Swift Dzire,201500.0,2010,62967.0
6323,Diesel,Delhi,Maruti,Vitara Brezza,771000.0,2018,66175.0
6324,Diesel,Delhi,Ford,FREESTYLE,524000.0,2018,86349.0
6325,Petrol,Delhi,Honda,City,563000.0,2014,87313.0
6326,Petrol,Delhi,Maruti,Swift,293000.0,2012,73568.0
6327,Petrol,Delhi,Maruti,Baleno,631000.0,2019,22016.0
6328,Petrol,Delhi,Maruti,Alto,147000.0,2011,48387.0
6329,Petrol,Delhi,Maruti,XL6,993000.0,2019,47082.0
6330,Petrol,Delhi,Honda,Amaze,703000.0,2019,35459.0
6331,Diesel,Delhi,Maruti,Dzire,746000.0,2019,84007.0
6332,Petrol,Delhi,Hyundai,Creta,1010000.0,2018,85031.0
6333,Petrol,Delhi,Hyundai,Grand i10,542000.0,2018,63838.0
6334,Petrol,Delhi,Honda,Amaze,359000.0,2015,92348.0
6335,Cng,Delhi,Hyundai,GRAND I10,695000.0,2021,42116.0
6336,Petrol,Delhi,Maruti,Swift,507000.0,2017,42019.0
6337,Petrol,Delhi,Hyundai,Elite i20,622000.0,2016,61222.0
6338,Petrol,Delhi,Maruti,Swift Dzire,203000.0,2011,71515.0
6339,Petrol,Delhi,Maruti,Baleno,537000.0,2018,106711.0
6340,Petrol,Delhi,Honda,City,714000.0,2016,42180.0
6341,Petrol,Delhi,Toyota,Glanza,869000.0,2021,11428.0
6342,Petrol,Delhi,Maruti,Swift,473000.0,2019,52654.0
6343,Diesel,Delhi,Mahindra,XUV500,912000.0,2018,75908.0
6344,Petrol,Delhi,Hyundai,i20,233600.0,2011,40739.0
6345,Diesel,Delhi,Maruti,Vitara Brezza,734000.0,2018,89578.0
6346,Petrol,Delhi,Honda,City,874000.0,2017,58193.0
6347,Petrol,Delhi,Honda,Amaze,792000.0,2020,14553.0
6348,Petrol,Delhi,Honda,Brio,231000.0,2013,76756.0
6349,Petrol,Delhi,Hyundai,Creta,699000.0,2015,51205.0
6350,Petrol,Delhi,Hyundai,Creta,835000.0,2017,89823.0
6351,Petrol,Delhi,Honda,City,702000.0,2017,56359.0
6352,Petrol,Delhi,Honda,Amaze,833000.0,2022,14041.0
6353,Petrol,Delhi,Toyota,URBAN CRUISER,867000.0,2021,22809.0
6354,Petrol,Delhi,Maruti,BREZZA,1198000.0,2023,11610.0
6355,Petrol,Delhi,Maruti,Ciaz,660000.0,2017,44150.0
6356,Petrol,Delhi,Maruti,Wagon R,276000.0,2015,84518.0
6357,Petrol,Delhi,Maruti,Baleno,591000.0,2017,26451.0
6358,Petrol,Delhi,Maruti,Baleno,604000.0,2019,41331.0
6359,Petrol,Delhi,Honda,WR-V,717000.0,2017,38192.0
6360,Petrol,Delhi,Maruti,Celerio,400000.0,2016,53338.0
6361,Petrol,Delhi,Maruti,Celerio,433000.0,2019,39403.0
6362,Petrol,Delhi,Maruti,Baleno,541000.0,2017,83136.0
6363,Petrol,Delhi,Maruti,Swift,262000.0,2012,54412.0
6364,Petrol,Delhi,Honda,Jazz,569000.0,2017,93616.0
6365,Petrol,Delhi,Kia,SELTOS,1005000.0,2020,35087.0
6366,Diesel,Delhi,Hyundai,GRAND I10,794000.0,2022,42466.0
6367,Petrol,Delhi,Toyota,URBAN CRUISER,842000.0,2021,61959.0
6368,Petrol,Delhi,Honda,Jazz,549000.0,2017,79328.0
6369,Petrol,Delhi,Maruti,Swift,503000.0,2020,35647.0
6370,Petrol,Delhi,Tata,TIGOR,655000.0,2021,38511.0
6371,Petrol,Delhi,Maruti,Baleno,560000.0,2018,99901.0
6372,Petrol,Delhi,Honda,City,757000.0,2018,80673.0
6373,Petrol,Delhi,Maruti,Celerio,382000.0,2015,32068.0
6374,Petrol,Delhi,Hyundai,Creta,759000.0,2017,57613.0
6375,Petrol,Delhi,Maruti,Baleno,507000.0,2019,32804.0
6376,Petrol,Delhi,Maruti,Alto K10,319000.0,2017,35495.0
6377,Petrol,Delhi,Maruti,Baleno,525000.0,2017,42531.0
6378,Petrol,Delhi,Nissan,MAGNITE,993000.0,2022,39698.0
6379,Petrol,Delhi,Maruti,Baleno,459000.0,2016,77611.0
6380,Petrol,Delhi,Maruti,Celerio,497000.0,2019,39547.0
6381,Petrol,Delhi,Maruti,Alto K10,237000.0,2014,36364.0
6382,Petrol,Delhi,Toyota,Etios,604000.0,2018,23654.0
6383,Cng,Delhi,Ford,Ecosport,600000.0,2017,70115.0
6384,Cng,Delhi,Maruti,Swift,334000.0,2013,67305.0
6385,Cng,Delhi,Hyundai,AURA,758000.0,2022,10401.0
6386,Petrol,Delhi,Hyundai,i10,165000.0,2011,38095.0
6387,Petrol,Delhi,Ford,Ecosport,860000.0,2019,40738.0
6388,Petrol,Delhi,Maruti,Alto K10,258000.0,2014,28092.0
6389,Petrol,Delhi,Hyundai,Grand i10,420000.0,2017,45674.0
6390,Petrol,Delhi,Honda,Brio,241000.0,2013,56545.0
6391,Diesel,Delhi,Honda,Amaze,602000.0,2018,89580.0
6392,Petrol,Delhi,Maruti,Dzire,583000.0,2019,30444.0
6393,Cng,Delhi,Maruti,S PRESSO,523000.0,2020,7440.0
6394,Petrol,Delhi,Honda,WR-V,711000.0,2017,61608.0
6395,Petrol,Delhi,Maruti,Wagon R,376000.0,2018,33443.0
6396,Cng,Delhi,Maruti,Wagon R,387000.0,2017,80484.0
6397,Cng,Delhi,Maruti,S PRESSO,407000.0,2020,65935.0
6398,Petrol,Delhi,Honda,City,714000.0,2017,77395.0
6399,Petrol,Delhi,Hyundai,NEW SANTRO,483000.0,2019,27991.0
6400,Petrol,Delhi,Maruti,Swift,283000.0,2013,94355.0
6401,Petrol,Delhi,Maruti,Wagon R,184000.0,2010,59180.0
6402,Petrol,Delhi,Honda,City,737000.0,2017,58573.0
6403,Cng,Delhi,Skoda,Rapid,767000.0,2017,37601.0
6404,Petrol,Delhi,Honda,Amaze,590000.0,2018,23056.0
6405,Petrol,Delhi,Kia,SELTOS,1471000.0,2021,21581.0
6406,Cng,Delhi,Hyundai,NEW SANTRO,535000.0,2019,34151.0
6407,Petrol,Delhi,Maruti,Swift,656000.0,2021,29406.0
6408,Petrol,Delhi,Maruti,Baleno,471000.0,2018,51413.0
6409,Petrol,Delhi,Hyundai,NEW SANTRO,408000.0,2019,46370.0
6410,Cng,Delhi,Maruti,New Wagon-R,534000.0,2020,31648.0
6411,Petrol,Delhi,Maruti,Celerio,408000.0,2018,55847.0
6412,Diesel,Delhi,Mahindra,XUV500,1121000.0,2020,49824.0
6413,Petrol,Delhi,Kia,SONET,1069000.0,2020,30728.0
6414,Petrol,Delhi,Maruti,Baleno,660000.0,2018,44902.0
6415,Petrol,Delhi,Volkswagen,Polo,580000.0,2018,28377.0
6416,Petrol,Delhi,Honda,Jazz,455000.0,2017,104845.0
6417,Petrol,Delhi,Honda,City,568000.0,2016,79622.0
6418,Petrol,Delhi,Maruti,Ciaz,769000.0,2019,49347.0
6419,Petrol,Delhi,Maruti,Celerio,484000.0,2018,44783.0
6420,Cng,Delhi,Hyundai,Elite i20,605000.0,2019,56414.0
6421,Petrol,Delhi,Hyundai,Eon,201000.0,2013,100432.0
6422,Petrol,Delhi,Honda,Brio,253000.0,2013,66252.0
6423,Petrol,Delhi,Maruti,Swift,389000.0,2015,93232.0
6424,Petrol,Delhi,Hyundai,i10,185000.0,2011,60372.0
6425,Petrol,Delhi,Kia,SELTOS,1299000.0,2019,37173.0
6426,Petrol,Delhi,Maruti,Swift,307000.0,2013,49347.0
6427,Petrol,Delhi,Maruti,Vitara Brezza,926000.0,2021,26699.0
6428,Petrol,Delhi,Hyundai,Creta,725000.0,2015,34899.0
6429,Petrol,Delhi,Hyundai,Creta,693000.0,2016,83184.0
6430,Petrol,Delhi,Hyundai,Tucson New,1401000.0,2018,42864.0
6431,Petrol,Delhi,Maruti,Dzire,508000.0,2018,66921.0
6432,Petrol,Delhi,Maruti,Ritz,262000.0,2014,62031.0
6433,Petrol,Delhi,Hyundai,Elite i20,463000.0,2016,35690.0
6434,Petrol,Delhi,Hyundai,i20,204000.0,2011,83110.0
6435,Petrol,Delhi,Honda,Amaze,577000.0,2020,54021.0
6436,Cng,Delhi,Maruti,IGNIS,493000.0,2018,55324.0
6437,Petrol,Delhi,Honda,Brio,305000.0,2015,74161.0
6438,Petrol,Delhi,Hyundai,NEW SANTRO,423000.0,2019,25411.0
6439,Petrol,Delhi,Maruti,Celerio,440000.0,2018,42071.0
6440,Petrol,Delhi,Maruti,Baleno,466000.0,2017,68621.0
6441,Petrol,Delhi,Nissan,MAGNITE,693000.0,2021,30498.0
6442,Diesel,Delhi,Kia,SELTOS,1083000.0,2020,93108.0
6443,Petrol,Delhi,Hyundai,Santro Xing,159000.0,2011,33021.0
6444,Petrol,Delhi,Hyundai,New Elantra,1033000.0,2017,113960.0
6445,Petrol,Delhi,Maruti,Baleno,457000.0,2017,71575.0
6446,Petrol,Delhi,Maruti,Ciaz,473000.0,2014,97770.0
6447,Petrol,Delhi,Honda,Amaze,623000.0,2018,71817.0
6448,Petrol,Delhi,Hyundai,VENUE,945000.0,2019,32567.0
6449,Petrol,Delhi,Hyundai,Creta,841000.0,2016,43342.0
6450,Diesel,Delhi,Tata,Safari,1885000.0,2022,20858.0
6451,Diesel,Delhi,Kia,SELTOS,1530000.0,2019,55408.0
6452,Petrol,Delhi,Hyundai,Elite i20,489000.0,2018,76653.0
6453,Petrol,Delhi,Maruti,Ciaz,721000.0,2018,80362.0
6454,Petrol,Delhi,Hyundai,NEW SANTRO,471000.0,2019,13221.0
6455,Petrol,Delhi,Volkswagen,Polo,487000.0,2017,54101.0
6456,Petrol,Delhi,Honda,City,197000.0,2010,95532.0
6457,Diesel,Delhi,Maruti,Baleno,581000.0,2018,62411.0
6458,Petrol,Delhi,Maruti,Ciaz,654000.0,2018,41650.0
6459,Cng,Delhi,Maruti,Ritz,301000.0,2014,78334.0
6460,Diesel,Delhi,Hyundai,Creta,1006000.0,2020,92108.0
6461,Petrol,Delhi,Hyundai,Eon,231000.0,2016,48144.0
6462,Petrol,Delhi,Honda,Amaze,619000.0,2020,15072.0
6463,Petrol,Delhi,Maruti,Alto K10,332000.0,2016,34174.0
6464,Diesel,Delhi,Mahindra,Scorpio,1300000.0,2020,31527.0
6465,Petrol,Delhi,Skoda,Rapid,1033000.0,2021,43210.0
6466,Petrol,Delhi,Maruti,Baleno,502000.0,2017,54453.0
6467,Petrol,Delhi,Maruti,Swift Dzire,311000.0,2014,116132.0
6468,Petrol,Delhi,Honda,Amaze,311000.0,2014,111915.0
6469,Petrol,Delhi,Hyundai,i10,205000.0,2011,54189.0
6470,Petrol,Delhi,Honda,City,227000.0,2010,102743.0
6471,Petrol,Delhi,Tata,TIGOR,497000.0,2018,46322.0
6472,Petrol,Delhi,Volkswagen,Polo,370000.0,2015,84265.0
6473,Petrol,Delhi,Maruti,Ciaz,545000.0,2015,51093.0
6474,Petrol,Delhi,Maruti,Baleno,644000.0,2018,9069.0
6475,Petrol,Delhi,Hyundai,Grand i10,482000.0,2016,16503.0
6476,Petrol,Delhi,Maruti,Baleno,595000.0,2018,71463.0
6477,Petrol,Delhi,Volkswagen,Vento,289000.0,2011,96152.0
6478,Petrol,Delhi,Maruti,Wagon R,278000.0,2015,73805.0
6479,Petrol,Delhi,Maruti,Swift Dzire,368000.0,2014,81868.0
6480,Petrol,Delhi,Tata,ALTROZ,560000.0,2020,15412.0
6481,Petrol,Delhi,Maruti,Ciaz,564000.0,2016,60162.0
6482,Petrol,Delhi,Maruti,Baleno,556000.0,2017,55600.0
6483,Petrol,Delhi,Maruti,Ritz,233000.0,2012,82558.0
6484,Petrol,Delhi,Maruti,Wagon R,373000.0,2016,33726.0
6485,Cng,Delhi,Maruti,Dzire,882000.0,2022,29753.0
6486,Petrol,Delhi,Honda,City,302000.0,2011,99520.0
6487,Petrol,Delhi,Hyundai,i20 Active,526000.0,2015,38463.0
6488,Petrol,Delhi,Hyundai,Creta,927000.0,2016,44794.0
6489,Diesel,Delhi,Maruti,Vitara Brezza,665000.0,2018,48217.0
6490,Petrol,Delhi,Maruti,Swift Dzire,373000.0,2015,89917.0
6491,Petrol,Delhi,Hyundai,Elite i20,552000.0,2016,84801.0
6492,Petrol,Hyderabad,Maruti,Ertiga,941000.0,2019,73608.0
6493,Petrol,Hyderabad,Kia,SONET,825000.0,2020,76615.0
6494,Petrol,Hyderabad,Nissan,Micra,476000.0,2018,77108.0
6495,Petrol,Hyderabad,Hyundai,i20 Active,761000.0,2018,42092.0
6496,Petrol,Hyderabad,Maruti,Alto,459000.0,2022,13397.0
6497,Petrol,Hyderabad,Honda,BR-V,807000.0,2017,90431.0
6498,Petrol,Hyderabad,Renault,Kwid,468000.0,2020,66696.0
6499,Petrol,Hyderabad,Hyundai,i10,346000.0,2014,80797.0
6500,Petrol,Hyderabad,Hyundai,Santro Xing,296000.0,2012,45549.0
6501,Petrol,Hyderabad,Toyota,Corolla Altis,1188000.0,2019,55896.0
6502,Petrol,Hyderabad,Hyundai,i10,363000.0,2014,39568.0
6503,Petrol,Hyderabad,Toyota,URBAN CRUISER,1157000.0,2022,23718.0
6504,Petrol,Hyderabad,Maruti,Wagon R,340000.0,2014,82353.0
6505,Cng,Hyderabad,Maruti,New Wagon-R,540000.0,2020,66284.0
6506,Diesel,Hyderabad,Mahindra,TUV300,829000.0,2018,36250.0
6507,Petrol,Hyderabad,Honda,City,605000.0,2015,63480.0
6508,Petrol,Hyderabad,Hyundai,VENUE,852000.0,2022,35265.0
6509,Petrol,Hyderabad,Hyundai,Santro Xing,169000.0,2010,81843.0
6510,Petrol,Hyderabad,Tata,ALTROZ,723000.0,2020,58192.0
6511,Petrol,Hyderabad,Maruti,Alto K10,314000.0,2015,67557.0
6512,Diesel,Hyderabad,Ford,Ecosport,819000.0,2018,58647.0
6513,Petrol,Hyderabad,Tata,Tiago,638000.0,2021,14765.0
6514,Diesel,Hyderabad,Renault,Duster,374000.0,2012,67879.0
6515,Petrol,Hyderabad,Maruti,Alto 800,233000.0,2016,60610.0
6516,Petrol,Hyderabad,Maruti,Alto,191000.0,2012,64934.0
6517,Diesel,Hyderabad,Hyundai,Elite i20,616000.0,2017,64067.0
6518,Petrol,Hyderabad,MG,HECTOR,1444000.0,2019,48926.0
6519,Petrol,Hyderabad,Hyundai,VENUE,1002000.0,2022,15817.0
6520,Petrol,Hyderabad,Renault,Kwid,290000.0,2016,42203.0
6521,Diesel,Hyderabad,Mahindra,XUV500,794000.0,2018,110140.0
6522,Petrol,Hyderabad,Maruti,Swift,549000.0,2021,118937.0
6523,Petrol,Hyderabad,Volkswagen,Polo,703000.0,2021,30088.0
6524,Petrol,Hyderabad,Maruti,Alto 800,252000.0,2016,91603.0
6525,Petrol,Hyderabad,Tata,ALTROZ,941000.0,2022,10425.0
6526,Diesel,Hyderabad,Hyundai,Elite i20,595000.0,2015,81886.0
6527,Petrol,Hyderabad,Maruti,Vitara Brezza,891000.0,2021,13969.0
6528,Petrol,Hyderabad,Maruti,Alto 800,341000.0,2018,34681.0
6529,Petrol,Hyderabad,Renault,Kwid,291000.0,2016,41832.0
6530,Petrol,Hyderabad,Hyundai,Grand i10,514000.0,2016,42765.0
6531,Petrol,Hyderabad,Maruti,Baleno,755000.0,2020,80632.0
6532,Petrol,Hyderabad,Renault,Kwid,328000.0,2017,28009.0
6533,Petrol,Hyderabad,Hyundai,Santro Xing,185000.0,2010,90566.0
6534,Petrol,Hyderabad,Hyundai,Eon,327000.0,2017,39226.0
6535,Diesel,Hyderabad,Honda,Jazz,495000.0,2016,124214.0
6536,Petrol,Hyderabad,Tata,Tiago,469000.0,2018,34628.0
6537,Petrol,Hyderabad,Hyundai,NEW SANTRO,491000.0,2019,79467.0
6538,Petrol,Hyderabad,Honda,Amaze,640000.0,2018,44996.0
6539,Cng,Hyderabad,Maruti,Alto 800,251000.0,2012,82618.0
6540,Petrol,Hyderabad,Maruti,S PRESSO,478000.0,2019,58229.0
6541,Petrol,Hyderabad,Datsun,Go,274000.0,2017,72762.0
6542,Diesel,Hyderabad,Honda,City,469000.0,2015,90524.0
6543,Petrol,Hyderabad,Honda,Brio,395000.0,2014,46029.0
6544,Petrol,Hyderabad,Maruti,Swift,497000.0,2016,62849.0
6545,Diesel,Hyderabad,Mahindra,XUV500,1331000.0,2018,50956.0
6546,Cng,Hyderabad,Maruti,Wagon R,275000.0,2012,91395.0
6547,Petrol,Hyderabad,Tata,Tiago,492000.0,2017,50956.0
6548,Petrol,Hyderabad,Maruti,Swift,480000.0,2016,62632.0
6549,Diesel,Hyderabad,Toyota,Innova Crysta,2150000.0,2018,93765.0
6550,Petrol,Hyderabad,Tata,NEXON,858000.0,2022,23870.0
6551,Petrol,Hyderabad,Honda,City,751000.0,2017,68980.0
6552,Petrol,Hyderabad,Honda,Jazz,687000.0,2017,26026.0
6553,Petrol,Hyderabad,Maruti,Alto 800,295000.0,2016,33143.0
6554,Petrol,Hyderabad,Hyundai,Verna,1046000.0,2021,19214.0
6555,Petrol,Hyderabad,Hyundai,Creta,788000.0,2016,88060.0
6556,Petrol,Hyderabad,Tata,NEXON,1040000.0,2021,9994.0
6557,Petrol,Hyderabad,Maruti,Swift,363000.0,2013,121617.0
6558,Petrol,Hyderabad,Maruti,Ciaz,550000.0,2016,76073.0
6559,Petrol,Hyderabad,Maruti,Baleno,781000.0,2020,33710.0
6560,Diesel,Hyderabad,Mahindra,XUV 3OO,865000.0,2020,42268.0
6561,Petrol,Hyderabad,Maruti,Swift Dzire,511000.0,2016,94426.0
6562,Petrol,Hyderabad,Maruti,Wagon R,400000.0,2017,54856.0
6563,Petrol,Hyderabad,Honda,WR-V,650000.0,2018,27581.0
6564,Petrol,Hyderabad,Maruti,Eeco,419000.0,2019,89438.0
6565,Petrol,Hyderabad,Maruti,Dzire,837000.0,2021,16144.0
6566,Petrol,Hyderabad,Maruti,Swift,447000.0,2014,73889.0
6567,Petrol,Hyderabad,Hyundai,Verna,613000.0,2016,66039.0
6568,Petrol,Hyderabad,Maruti,Alto K10,358000.0,2018,54720.0
6569,Petrol,Hyderabad,Maruti,Swift Dzire,566000.0,2017,95286.0
6570,Diesel,Hyderabad,Maruti,Vitara Brezza,744000.0,2017,89681.0
6571,Diesel,Hyderabad,Maruti,Swift Dzire,477000.0,2014,73626.0
6572,Diesel,Hyderabad,Maruti,Vitara Brezza,680000.0,2018,70167.0
6573,Diesel,Hyderabad,Maruti,Swift,314000.0,2011,94514.0
6574,Petrol,Hyderabad,Honda,Amaze,615000.0,2019,37566.0
6575,Petrol,Hyderabad,Kia,SELTOS,1246000.0,2020,42372.0
6576,Petrol,Hyderabad,Maruti,Ciaz,885000.0,2022,16727.0
6577,Petrol,Hyderabad,Maruti,IGNIS,371000.0,2018,103763.0
6578,Petrol,Hyderabad,MG,HECTOR,1549000.0,2021,2672.0
6579,Petrol,Hyderabad,Maruti,Dzire,739000.0,2021,38883.0
6580,Diesel,Hyderabad,Ford,Ecosport,656000.0,2017,89576.0
6581,Petrol,Hyderabad,Hyundai,Xcent,441000.0,2014,49066.0
6582,Diesel,Hyderabad,Ford,Ecosport,532000.0,2015,122578.0
6583,Petrol,Hyderabad,Maruti,Swift Dzire,593000.0,2016,73143.0
6584,Petrol,Hyderabad,Honda,City,576000.0,2015,50933.0
6585,Diesel,Hyderabad,Maruti,Dzire,668000.0,2017,109752.0
6586,Diesel,Hyderabad,Maruti,Baleno,553000.0,2018,98059.0
6587,Diesel,Hyderabad,Hyundai,Elite i20,582000.0,2015,114676.0
6588,Diesel,Hyderabad,Mahindra,Kuv100,415000.0,2016,72607.0
6589,Petrol,Hyderabad,Hyundai,Grand i10,486000.0,2016,33196.0
6590,Diesel,Hyderabad,Hyundai,Verna,1023000.0,2019,67370.0
6591,Petrol,Hyderabad,Renault,Kwid,365000.0,2017,24092.0
6592,Petrol,Hyderabad,Maruti,Swift,633000.0,2019,64001.0
6593,Petrol,Hyderabad,Datsun,Go,259000.0,2016,114369.0
6594,Diesel,Hyderabad,Mahindra,XUV500,1190000.0,2018,124586.0
6595,Petrol,Hyderabad,Maruti,Celerio X,492000.0,2019,44363.0
6596,Petrol,Hyderabad,Maruti,Ciaz,679000.0,2017,48383.0
6597,Petrol,Hyderabad,Honda,Brio,263000.0,2012,97935.0
6598,Petrol,Hyderabad,Hyundai,i10,300000.0,2014,102954.0
6599,Petrol,Hyderabad,Maruti,Alto 800,254000.0,2015,49801.0
6600,Petrol,Hyderabad,Maruti,S Cross,994000.0,2020,27653.0
6601,Petrol,Hyderabad,Hyundai,Verna,561000.0,2013,70779.0
6602,Petrol,Hyderabad,Toyota,YARIS,720000.0,2018,92585.0
6603,Petrol,Hyderabad,Hyundai,i10,291000.0,2012,47004.0
6604,Petrol,Hyderabad,Maruti,Wagon R,375000.0,2016,87908.0
6605,Petrol,Hyderabad,Maruti,Swift Dzire,530000.0,2016,36678.0
6606,Petrol,Hyderabad,Honda,Brio,371000.0,2016,54515.0
6607,Petrol,Hyderabad,Hyundai,i20,393000.0,2013,72875.0
6608,Petrol,Hyderabad,Hyundai,Creta,981000.0,2018,81764.0
6609,Petrol,Hyderabad,Nissan,MAGNITE,804000.0,2021,23316.0
6610,Petrol,Hyderabad,Honda,City,610000.0,2016,53326.0
6611,Diesel,Hyderabad,Maruti,Swift,684000.0,2018,99105.0
6612,Petrol,Hyderabad,MG,HECTOR,1445000.0,2020,15108.0
6613,Petrol,Hyderabad,Maruti,S Cross,953000.0,2020,40687.0
6614,Diesel,Hyderabad,Mahindra,MARAZZO,1261000.0,2021,20571.0
6615,Diesel,Hyderabad,Mahindra,TUV300,797000.0,2018,62841.0
6616,Diesel,Hyderabad,Maruti,Swift Dzire,638000.0,2016,89121.0
6617,Diesel,Hyderabad,Maruti,Swift Dzire,617000.0,2016,85948.0
6618,Diesel,Hyderabad,Hyundai,Verna,619000.0,2015,93296.0
6619,Petrol,Hyderabad,Maruti,Dzire,594000.0,2017,60068.0
6620,Petrol,Hyderabad,Maruti,New Wagon-R,586000.0,2021,22415.0
6621,Petrol,Hyderabad,Hyundai,Elite i20,755000.0,2020,51216.0
6622,Petrol,Hyderabad,Hyundai,Eon,254000.0,2015,58321.0
6623,Petrol,Hyderabad,Tata,ALTROZ,701000.0,2020,41382.0
6624,Petrol,Hyderabad,Renault,Kwid,355000.0,2018,59199.0
6625,Diesel,Hyderabad,Mahindra,Scorpio,1369000.0,2022,29908.0
6626,Petrol,Hyderabad,Maruti,Swift Dzire,477000.0,2014,37815.0
6627,Petrol,Hyderabad,Renault,Kwid,384000.0,2018,74542.0
6628,Petrol,Hyderabad,Renault,Kwid,333000.0,2018,84020.0
6629,Petrol,Hyderabad,Maruti,Swift Dzire,443000.0,2014,101543.0
6630,Petrol,Hyderabad,Maruti,Dzire,714000.0,2020,95866.0
6631,Petrol,Hyderabad,Hyundai,Verna,772000.0,2017,30811.0
6632,Diesel,Hyderabad,Hyundai,Creta,903000.0,2016,119781.0
6633,Diesel,Hyderabad,Honda,Civic,1537000.0,2019,48114.0
6634,Petrol,Hyderabad,Hyundai,New Elantra,1203000.0,2018,44123.0
6635,Petrol,Hyderabad,Maruti,Baleno,606000.0,2017,37938.0
6636,Petrol,Hyderabad,Maruti,Swift,779000.0,2023,3156.0
6637,Petrol,Hyderabad,Toyota,URBAN CRUISER,925400.0,2021,43756.0
6638,Diesel,Hyderabad,Maruti,Vitara Brezza,804000.0,2017,103256.0
6639,Petrol,Hyderabad,Maruti,Alto,350000.0,2020,44790.0
6640,Petrol,Hyderabad,Maruti,Ritz,367000.0,2014,75773.0
6641,Petrol,Hyderabad,Hyundai,NEW SANTRO,486000.0,2019,19348.0
6642,Petrol,Hyderabad,Honda,Jazz,538000.0,2016,24052.0
6643,Petrol,Hyderabad,Hyundai,i10,266200.0,2011,66899.0
6644,Petrol,Hyderabad,Maruti,Swift,708000.0,2022,26238.0
6645,Petrol,Hyderabad,Datsun,Redi Go,281000.0,2019,32329.0
6646,Petrol,Hyderabad,Kia,SELTOS,1229000.0,2019,78396.0
6647,Petrol,Hyderabad,Hyundai,NEW SANTRO,503000.0,2019,69581.0
6648,Petrol,Hyderabad,Tata,Tiago,531000.0,2020,16295.0
6649,Cng,Hyderabad,Hyundai,NEW SANTRO,500000.0,2019,58031.0
6650,Petrol,Hyderabad,Hyundai,Santro Xing,207000.0,2010,62572.0
6651,Diesel,Hyderabad,Tata,NEXON,765000.0,2018,51897.0
6652,Petrol,Hyderabad,Toyota,URBAN CRUISER,1172000.0,2022,15819.0
6653,Diesel,Hyderabad,Kia,SELTOS,1331000.0,2019,55081.0
6654,Petrol,Hyderabad,Hyundai,i20,415000.0,2013,35740.0
6655,Diesel,Hyderabad,Volkswagen,Polo,729000.0,2018,66454.0
6656,Petrol,Hyderabad,Tata,Tiago,486000.0,2018,98062.0
6657,Petrol,Hyderabad,Maruti,Swift,716000.0,2021,12045.0
6658,Petrol,Hyderabad,Kia,SELTOS,1393000.0,2020,61289.0
6659,Petrol,Hyderabad,Maruti,Baleno,567000.0,2015,43372.0
6660,Diesel,Hyderabad,MG,HECTOR,1518000.0,2020,73280.0
6661,Petrol,Hyderabad,Hyundai,Verna,766000.0,2018,95933.0
6662,Diesel,Hyderabad,Hyundai,Creta,1048000.0,2017,77613.0
6663,Petrol,Hyderabad,Maruti,Baleno,548000.0,2017,71974.0
6664,Petrol,Hyderabad,Hyundai,Creta,971000.0,2018,96620.0
6665,Petrol,Hyderabad,Honda,Brio,492000.0,2017,55259.0
6666,Petrol,Hyderabad,Skoda,Rapid,988000.0,2021,15504.0
6667,Petrol,Hyderabad,Hyundai,i10,344000.0,2015,93593.0
6668,Petrol,Hyderabad,Honda,City,408000.0,2013,105814.0
6669,Petrol,Hyderabad,Maruti,Wagon R,246000.0,2011,115218.0
6670,Diesel,Hyderabad,Mahindra,XUV500,1036000.0,2018,90493.0
6671,Petrol,Hyderabad,Maruti,Alto K10,369000.0,2018,44340.0
6672,Diesel,Hyderabad,Honda,Amaze,411000.0,2013,85712.0
6673,Petrol,Hyderabad,Maruti,Wagon R,250000.0,2011,58273.0
6674,Diesel,Hyderabad,Hyundai,Verna,706000.0,2016,66552.0
6675,Petrol,Hyderabad,Honda,Amaze,728000.0,2021,30973.0
6676,Petrol,Hyderabad,Hyundai,i10,264000.0,2011,96731.0
