CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai Elite i20 Sportz 1.2,4.66 Lakh,2015,26K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai i10 Sportz 1.1 Petrol,1.99 Lakh,2011,90K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Verna Fluidic 1.6 CRDi SX,5.59 Lakh,2014,69K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Datsun Redi-GO A,3.49 Lakh,2021,500 km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Honda City V 4th Gen,8.10 Lakh,2019,39K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Tata Nexon XM Petrol,7.98 Lakh,2020,13K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Tata Tiago Revotron XT,4.58 Lakh,2017,5K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki S-Presso VXI+,4.18 Lakh,2020,21K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ignis Zeta AMT Petrol,4.99 Lakh,2017,66K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,11.28 Lakh,2018,70K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ciaz Alpha AT Petrol,8.12 Lakh,2018,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Fluidic Verna 4S 1.6 VTVT SX,6.74 Lakh,2016,33K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Grand i10 Magna AT 1.2 Kappa VTVT,4.36 Lakh,2016,38K km,Petrol,"Spinny Hub, Korum Mall, Thane"
